Product ID,Store ID,Price,Competitor Prices,Elasticity Index,Sales Volume,Price_Ratio,Price_Strategy
8882,76,77.44,15.21,0.95,119,5.091387245233399,Maintain
9462,30,85.98,11.68,0.96,70,7.361301369863014,Maintain
2563,45,89.86,96.75,1.39,70,0.9287855297157622,Maintain
3487,78,88.39,63.92,2.46,73,1.3828222778473092,Decrease
1925,71,25.89,14.44,1.48,391,1.7929362880886428,Maintain
1040,35,92.28,19.91,1.81,240,4.634856855851331,Decrease
8552,27,95.73,44.07,1.44,117,2.1722260040844112,Maintain
8128,67,88.13,34.18,1.18,394,2.578408425980105,Maintain
8080,12,11.64,92.97,0.94,179,0.12520167796063247,Maintain
7313,48,76.14,80.08,0.99,379,0.9507992007992008,Maintain
3278,18,49.56,62.5,2.36,230,0.79296,Maintain
6037,30,77.78,23.08,1.07,373,3.3700173310225305,Maintain
8909,81,94.08,41.86,0.52,242,2.2474916387959865,Maintain
9097,79,76.85,50.54,1.49,304,1.5205777601899484,Maintain
7930,31,53.97,44.2,1.39,337,1.2210407239819003,Maintain
1880,16,19.01,20.69,0.68,176,0.9188013533107782,Maintain
1274,51,84.96,67.22,2.34,287,1.2639095507289497,Decrease
6072,99,72.92,43.68,0.9,455,1.6694139194139195,Maintain
6042,38,52.19,89.97,2.38,384,0.5800822496387684,Increase
7631,92,72.52,48.38,1.95,191,1.4989665150888796,Decrease
1047,32,92.57,28.44,2.23,181,3.25492264416315,Decrease
6694,33,61.14,81.46,1.73,393,0.7505524183648417,Increase
5176,26,5.41,92.18,1.8,235,0.058689520503362985,Maintain
4108,50,53.1,94.62,2.39,267,0.5611921369689283,Increase
4696,77,20.45,36.59,1.53,210,0.5588958731893959,Maintain
5576,9,80.0,11.04,2.48,12,7.246376811594203,Decrease
8966,82,19.46,33.62,0.68,459,0.5788221296847116,Increase
5484,25,44.32,59.32,1.48,323,0.7471341874578556,Increase
7463,52,98.3,67.33,2.08,445,1.4599732660032674,Decrease
6665,22,96.32,69.28,1.53,160,1.3903002309468822,Decrease
3651,84,27.19,13.03,1.25,174,2.0867229470452804,Maintain
4578,62,32.75,53.06,2.1,93,0.6172257821334338,Maintain
1923,2,27.73,83.49,2.47,158,0.332135585100012,Maintain
9103,2,53.15,11.87,1.57,214,4.477674810446504,Decrease
1396,61,43.92,35.3,2.26,269,1.2441926345609067,Decrease
1973,76,61.47,96.33,1.56,499,0.6381189660541887,Increase
5742,50,51.97,24.04,2.29,181,2.1618136439267888,Decrease
8072,30,96.07,89.63,1.33,185,1.0718509427646994,Maintain
2328,96,63.17,26.43,0.56,303,2.390087022323118,Maintain
2949,14,29.54,76.02,1.86,10,0.3885819521178637,Maintain
3959,53,52.63,80.11,1.07,70,0.6569716639620522,Maintain
2613,38,5.3,33.38,1.46,375,0.15877771120431394,Increase
5279,25,25.06,86.1,0.8,258,0.2910569105691057,Increase
3302,7,32.11,30.78,1.63,490,1.0432098765432098,Maintain
6346,89,62.01,6.98,1.1,188,8.883954154727792,Maintain
9128,72,41.32,64.8,1.74,177,0.6376543209876544,Maintain
5779,14,28.37,43.22,0.83,402,0.6564090698750579,Increase
9571,78,26.39,95.43,0.9,334,0.27653777638059307,Increase
7610,4,15.12,92.5,0.56,403,0.16345945945945944,Increase
5893,66,68.35,62.39,0.94,435,1.0955281295079338,Maintain
7260,15,44.39,57.56,1.91,451,0.7711952744961779,Increase
6823,88,51.57,5.8,1.07,446,8.891379310344828,Maintain
9870,74,10.34,42.97,1.94,217,0.2406329997672795,Maintain
9404,15,55.11,75.85,0.87,37,0.7265655899802241,Increase
3265,31,41.92,80.98,1.99,481,0.5176586811558409,Increase
9402,95,37.42,43.12,1.57,82,0.8678107606679036,Maintain
4814,86,52.28,36.51,1.91,52,1.4319364557655438,Decrease
4142,73,71.11,30.24,2.18,427,2.351521164021164,Decrease
4338,83,55.1,40.18,1.57,466,1.371329019412643,Decrease
1166,30,16.74,40.0,0.53,215,0.4185,Maintain
6307,3,17.37,37.78,1.87,481,0.4597670725251456,Increase
8039,7,78.84,99.42,1.02,360,0.7929993964996983,Increase
4251,27,18.22,56.6,2.25,340,0.32190812720848055,Increase
5161,92,20.45,20.09,1.67,488,1.017919362867098,Maintain
5174,77,77.32,74.83,1.89,49,1.0332754242950688,Maintain
2893,63,30.33,57.66,0.68,369,0.5260145681581686,Increase
7767,29,7.35,60.1,0.74,397,0.12229617304492511,Increase
4043,9,49.83,33.91,0.72,354,1.4694780300796226,Maintain
2845,64,53.15,45.64,1.13,390,1.1645486415425066,Maintain
2335,64,82.21,14.29,1.33,59,5.7529741077676695,Maintain
6071,98,71.78,69.63,1.04,485,1.0308774953324717,Maintain
5232,22,90.72,86.2,1.55,308,1.0524361948955916,Decrease
9713,35,26.49,17.12,0.58,251,1.5473130841121494,Maintain
1741,17,92.31,71.1,0.94,76,1.29831223628692,Maintain
6621,99,51.28,40.49,1.88,29,1.2664855519881453,Decrease
6344,95,36.25,34.9,0.86,297,1.0386819484240688,Maintain
2708,4,86.58,56.67,2.46,346,1.5277924827951297,Decrease
1619,25,39.03,35.58,2.22,146,1.0969645868465432,Decrease
2638,48,73.77,42.83,0.68,236,1.7223908475367733,Maintain
2295,61,78.59,74.05,1.76,311,1.061309925725861,Decrease
9366,83,99.62,58.05,1.7,408,1.7161068044788976,Decrease
5246,21,60.41,20.15,0.89,267,2.998014888337469,Maintain
2202,43,86.17,19.12,1.7,77,4.506799163179916,Decrease
3350,31,51.84,12.38,0.59,420,4.187399030694669,Maintain
6897,64,74.52,69.11,1.18,263,1.0782810013022717,Maintain
7014,17,92.07,86.72,0.61,486,1.0616928044280443,Maintain
7775,53,45.24,44.17,2.18,278,1.024224586823636,Maintain
9630,45,95.53,45.36,0.97,72,2.106040564373898,Maintain
1526,16,5.02,56.28,0.91,335,0.08919687277896232,Increase
5039,60,39.28,52.24,0.7,220,0.7519142419601837,Maintain
6722,5,85.34,70.45,0.68,26,1.2113555713271824,Maintain
6946,53,87.92,95.65,1.34,304,0.9191845269210663,Maintain
2500,64,71.44,42.47,1.72,154,1.6821285613374146,Decrease
9362,90,12.13,84.97,1.17,126,0.14275626691773569,Maintain
8189,77,43.03,66.15,1.56,171,0.6504913076341647,Maintain
6157,28,6.12,98.79,0.96,21,0.06194959003947768,Maintain
9203,47,75.37,29.97,1.96,483,2.5148481815148482,Decrease
8163,93,33.45,5.69,1.9,148,5.878734622144113,Decrease
2489,26,99.18,40.28,0.91,410,2.4622641509433962,Maintain
1530,5,81.14,77.97,1.01,75,1.040656662819033,Maintain
8384,42,99.19,12.75,1.58,107,7.779607843137255,Decrease
4731,97,77.23,25.38,1.92,251,3.042947202521671,Decrease
9963,47,66.58,81.03,1.11,164,0.8216709860545477,Maintain
3712,11,77.34,57.89,0.92,368,1.335982034893764,Maintain
7216,53,81.89,75.34,2.18,8,1.0869392089195646,Decrease
5665,56,23.71,28.17,1.75,284,0.8416755413560525,Increase
2996,35,89.37,49.83,1.97,209,1.7934978928356413,Decrease
2097,87,9.53,23.37,0.89,426,0.40778776208814715,Increase
9613,86,53.13,59.25,0.58,377,0.8967088607594937,Increase
2945,57,95.19,63.16,0.8,6,1.5071247625079165,Increase
1303,30,13.03,77.91,1.04,259,0.16724425619304326,Increase
6368,97,42.38,24.96,0.54,473,1.6979166666666667,Maintain
8016,58,19.04,22.69,2.13,404,0.8391361833406786,Increase
8542,36,48.42,10.36,2.22,144,4.673745173745174,Decrease
9557,63,54.21,61.43,0.83,297,0.8824678495848934,Increase
2606,67,51.97,26.48,1.94,97,1.9626132930513593,Decrease
9607,94,55.05,7.38,2.38,234,7.459349593495935,Decrease
6612,92,76.76,12.26,1.44,225,6.261011419249592,Maintain
7198,73,66.37,48.79,0.97,464,1.3603197376511582,Maintain
7970,44,67.93,94.27,1.4,263,0.7205897952689085,Increase
1342,49,47.38,90.35,2.3,283,0.5244050913115662,Increase
2496,95,49.56,95.19,0.82,55,0.5206429246769619,Maintain
9840,80,93.42,99.82,1.72,209,0.935884592266079,Maintain
2298,84,60.62,24.91,2.09,336,2.4335608189482136,Decrease
9832,13,7.33,94.27,1.73,320,0.07775538347300308,Increase
3527,35,7.29,44.37,1.4,428,0.1643002028397566,Increase
5545,47,18.15,28.8,1.54,209,0.6302083333333333,Maintain
9364,60,28.24,58.71,2.27,447,0.48100834610798837,Increase
2975,91,75.95,94.67,2.1,183,0.8022604837857822,Maintain
9619,97,24.73,86.5,0.99,282,0.28589595375722543,Increase
8016,91,42.8,11.57,1.45,424,3.699222126188418,Maintain
2300,52,73.78,5.76,1.55,157,12.809027777777779,Decrease
4949,21,58.7,20.43,1.08,110,2.873225648556045,Maintain
2060,89,49.41,58.23,0.94,461,0.848531684698609,Increase
6772,2,56.94,13.95,1.43,32,4.081720430107527,Maintain
8184,1,30.15,24.77,0.68,250,1.2171982236576504,Maintain
6323,90,64.27,92.02,1.48,388,0.6984351227993915,Increase
1013,16,17.3,10.06,1.29,186,1.7196819085487078,Maintain
3783,41,38.86,99.9,2.01,213,0.388988988988989,Maintain
5220,71,9.39,41.92,2.17,273,0.22399809160305345,Increase
9284,91,70.37,44.28,2.42,469,1.589205058717254,Decrease
7420,61,40.9,41.15,0.55,292,0.9939246658566221,Maintain
4923,94,21.93,82.33,1.03,181,0.26636705939511723,Maintain
7122,95,98.94,87.76,2.06,43,1.1273928896991794,Decrease
6173,35,90.51,74.44,1.18,120,1.2158785599140247,Maintain
2145,28,65.41,55.18,1.23,464,1.1853932584269662,Maintain
5430,53,23.71,48.55,1.11,314,0.4883625128733265,Increase
7262,5,56.61,28.22,0.91,61,2.0060240963855422,Maintain
7299,83,72.17,35.94,0.87,464,2.0080690038953812,Maintain
5795,30,32.18,73.75,1.57,209,0.43633898305084745,Maintain
8556,27,65.98,94.22,1.57,494,0.700275949904479,Increase
4965,41,39.21,59.7,1.27,336,0.65678391959799,Increase
5983,45,22.48,35.62,1.91,412,0.6311061201572151,Increase
8151,40,98.92,58.84,1.25,90,1.6811692726036709,Maintain
1456,95,48.09,28.97,1.35,452,1.6599930963065241,Maintain
5817,91,85.05,95.76,1.94,280,0.888157894736842,Increase
1327,36,7.4,78.01,2.49,86,0.09485963338033586,Maintain
6250,49,6.49,6.47,1.61,449,1.0030911901081918,Maintain
5622,32,82.59,20.98,1.23,207,3.9366062917063873,Maintain
3615,34,57.25,62.56,0.6,344,0.915121483375959,Maintain
5731,59,14.95,38.87,0.53,296,0.38461538461538464,Increase
9288,46,95.62,68.2,1.78,88,1.4020527859237537,Decrease
2332,56,38.65,90.55,1.11,283,0.4268360022087245,Increase
8480,17,47.78,41.8,1.97,230,1.143062200956938,Decrease
1545,39,6.72,92.5,0.75,359,0.07264864864864864,Increase
9596,63,13.27,65.42,2.39,493,0.20284316722714765,Increase
5144,25,71.93,46.84,2.33,442,1.5356532877882152,Decrease
8264,49,98.52,86.58,1.5,422,1.137907137907138,Maintain
2898,5,93.88,7.19,0.67,344,13.057023643949929,Maintain
7603,89,10.34,93.45,1.52,138,0.11064740502942749,Maintain
8906,52,45.59,35.3,2.11,396,1.2915014164305951,Decrease
3385,71,74.66,66.45,2.34,6,1.1235515425131677,Decrease
3263,22,5.05,20.31,1.01,182,0.24864598719842443,Maintain
2806,40,15.43,71.33,2.32,13,0.21631851955698864,Maintain
5385,97,75.59,46.6,1.9,416,1.6221030042918456,Decrease
1183,54,25.22,21.31,2.12,350,1.1834819333646176,Decrease
1254,47,67.43,93.56,1.33,489,0.7207139803334759,Increase
8993,37,10.23,68.93,0.68,274,0.148411431887422,Increase
9369,44,70.1,50.42,1.28,355,1.3903213010710034,Maintain
7625,65,89.06,68.67,1.12,164,1.2969273336245812,Maintain
6859,32,37.59,90.45,2.32,160,0.41558872305140965,Maintain
1318,50,23.58,8.19,1.03,268,2.879120879120879,Maintain
1084,16,21.46,18.37,0.87,237,1.1682090364725095,Increase
2928,44,22.59,88.08,1.16,160,0.2564713896457766,Maintain
2127,80,60.1,9.13,0.71,83,6.582694414019715,Maintain
8898,46,93.61,54.52,0.58,93,1.7169845928099778,Maintain
7962,82,10.0,87.37,2.22,263,0.11445576284765938,Increase
4000,77,74.95,27.98,1.16,403,2.678699070764832,Maintain
1595,98,57.53,6.53,2.04,158,8.81010719754977,Decrease
1822,72,18.25,38.9,1.04,251,0.46915167095115684,Increase
3437,84,68.95,95.36,1.54,164,0.7230494966442953,Maintain
8605,24,78.64,49.32,0.53,145,1.59448499594485,Maintain
1923,56,94.9,92.76,2.32,445,1.0230702889176368,Maintain
5015,53,62.78,14.12,0.85,337,4.446175637393768,Maintain
3146,35,28.26,53.89,1.62,182,0.5244015587307479,Maintain
4274,82,29.87,47.73,1.65,372,0.625811858369998,Increase
9253,50,97.68,40.62,1.33,42,2.404726735598228,Maintain
2167,71,46.85,98.66,1.15,421,0.47486316643016424,Increase
4932,33,82.67,28.46,0.82,64,2.904778636683064,Maintain
6922,3,23.37,67.55,0.6,414,0.34596595114729833,Increase
1634,6,99.0,88.33,2.05,381,1.1207970112079702,Decrease
9080,16,7.31,35.25,1.82,367,0.2073758865248227,Increase
3909,71,80.91,19.66,1.75,383,4.115462868769074,Decrease
3738,81,10.72,79.79,2.5,188,0.1343526757739065,Maintain
2056,95,55.21,65.47,2.38,217,0.8432870016801589,Maintain
5277,65,98.11,71.39,0.59,5,1.3742821123406639,Maintain
3084,48,86.21,75.1,0.97,291,1.1479360852197071,Maintain
2631,32,10.99,65.59,1.46,365,0.16755602988260404,Increase
9374,36,75.55,23.69,1.49,224,3.18910932883073,Maintain
6872,95,10.82,43.18,0.66,87,0.25057897174617877,Maintain
4843,88,30.66,29.16,2.47,333,1.051440329218107,Decrease
9497,2,26.75,68.17,1.88,280,0.3924013495672583,Increase
1035,47,93.87,83.51,2.47,158,1.124056999161777,Decrease
5964,25,39.92,66.5,1.08,256,0.6003007518796992,Increase
2223,48,62.21,64.82,1.56,35,0.9597346497994448,Maintain
5631,85,66.07,21.94,1.26,44,3.0113947128532357,Maintain
7204,20,35.52,89.08,1.11,117,0.39874270318814553,Maintain
3852,63,57.83,10.02,2.22,201,5.771457085828343,Decrease
5594,57,96.58,65.93,2.5,404,1.464887001365084,Decrease
9673,18,15.84,60.65,2.23,30,0.2611706512778236,Maintain
9676,26,78.61,31.05,2.27,182,2.531723027375201,Decrease
4076,41,16.55,76.28,0.52,465,0.21696381751442056,Increase
8517,37,36.61,93.96,2.29,379,0.38963388676032357,Increase
7545,60,34.8,90.56,1.76,340,0.38427561837455826,Increase
1543,72,68.01,84.46,2.17,490,0.8052332465072225,Increase
9060,14,37.71,7.45,1.64,208,5.061744966442953,Decrease
2017,48,60.91,21.01,2.04,323,2.899095668729176,Decrease
8652,2,30.39,79.82,2.05,229,0.38073164620395894,Maintain
6574,15,56.13,7.6,1.51,318,7.385526315789474,Decrease
3516,12,35.11,73.14,2.24,21,0.4800382827454197,Maintain
4186,90,26.74,18.3,2.38,380,1.4612021857923496,Decrease
3851,11,90.71,43.45,0.93,48,2.0876869965477556,Maintain
2637,27,76.08,28.41,0.89,413,2.6779303062302007,Maintain
6418,89,49.43,65.28,0.6,479,0.7571997549019608,Increase
7090,23,81.6,13.12,1.17,108,6.219512195121951,Maintain
7230,68,24.46,61.31,1.6,97,0.39895612461262436,Maintain
2147,10,91.74,50.17,1.33,62,1.8285828184173807,Maintain
4580,77,57.85,11.75,2.47,266,4.9234042553191495,Decrease
9101,15,85.29,96.62,1.72,192,0.8827364934796109,Maintain
4159,74,34.2,25.09,2.34,186,1.3630928656835395,Decrease
6600,78,79.74,75.77,1.03,42,1.0523954071532269,Maintain
9286,76,78.03,78.47,1.02,213,0.9943927615649293,Maintain
3785,95,51.22,23.59,1.8,13,2.1712590080542604,Decrease
3308,66,26.24,41.03,0.86,49,0.6395320497197172,Maintain
4003,21,48.75,10.55,2.14,397,4.62085308056872,Decrease
6445,12,84.02,87.44,1.76,490,0.9608874656907593,Maintain
2782,67,17.12,66.97,1.6,413,0.2556368523219352,Increase
1051,44,47.64,58.62,0.65,232,0.812691914022518,Maintain
8977,58,85.47,28.98,2.32,189,2.9492753623188404,Decrease
5347,10,66.41,32.11,1.5,263,2.06820305200872,Maintain
8960,73,76.27,40.6,1.64,75,1.8785714285714283,Decrease
7517,80,39.11,97.02,2.32,25,0.40311276025561743,Maintain
2980,60,87.41,76.82,0.66,50,1.1378547253319449,Increase
3565,81,84.03,52.28,0.63,141,1.6073068094873757,Maintain
8910,51,74.52,10.44,1.96,136,7.137931034482759,Decrease
5740,97,68.64,90.63,2.16,304,0.7573651108904337,Increase
5120,11,89.95,48.84,0.51,213,1.8417280917280916,Maintain
8362,13,61.79,68.01,1.3,480,0.9085428613439199,Maintain
9985,82,91.09,40.27,2.37,296,2.261981624037745,Decrease
2120,41,57.0,70.41,1.49,309,0.8095440988495952,Increase
5913,41,94.39,26.27,1.12,54,3.5930719451846214,Maintain
8317,36,20.34,78.73,1.51,386,0.2583513273212244,Increase
9067,18,28.83,34.49,2.06,332,0.8358944621629457,Increase
4579,8,77.68,8.34,1.8,171,9.314148681055157,Decrease
8612,38,52.95,5.51,0.62,340,9.609800362976408,Maintain
8425,4,76.8,70.66,1.27,89,1.086894990093405,Maintain
4714,17,88.65,58.73,1.26,305,1.5094500255406098,Maintain
8950,77,90.25,7.9,1.84,155,11.424050632911392,Decrease
1821,5,65.28,29.96,1.88,266,2.17890520694259,Decrease
5961,48,25.34,88.4,2.26,73,0.2866515837104072,Maintain
3737,37,72.91,24.44,1.81,246,2.9832242225859242,Decrease
4540,78,18.22,27.11,0.96,138,0.6720767244559203,Maintain
8305,19,42.13,63.57,1.9,314,0.6627339940223376,Increase
5569,72,71.95,97.76,1.19,337,0.7359860883797054,Increase
7183,99,56.65,43.16,1.92,246,1.3125579240037073,Decrease
3725,67,38.21,78.3,1.64,180,0.4879948914431673,Maintain
7672,45,28.48,93.27,1.8,277,0.30535005896858586,Increase
4420,31,16.6,81.26,2.08,68,0.2042825498400197,Maintain
3177,55,43.73,63.92,2.15,402,0.684136420525657,Increase
5401,48,93.13,88.68,1.37,25,1.0501804239963914,Maintain
2091,18,57.32,78.1,1.4,149,0.73393085787452,Maintain
8157,78,11.64,12.28,2.37,443,0.9478827361563519,Maintain
9030,68,37.58,73.58,1.95,72,0.5107366132101114,Maintain
1392,67,30.18,36.11,1.35,134,0.8357795624480754,Maintain
3689,17,60.08,75.23,2.13,58,0.7986175727768177,Maintain
1241,45,30.83,19.94,1.91,420,1.546138415245737,Decrease
1360,10,89.42,88.18,1.03,301,1.0140621456112497,Maintain
6475,69,43.53,14.76,0.5,479,2.9491869918699187,Maintain
9782,76,38.05,10.88,2.06,29,3.497242647058823,Decrease
9762,19,26.52,15.69,0.76,234,1.6902485659655833,Maintain
4911,32,92.86,23.86,1.69,235,3.8918692372171,Decrease
3061,28,24.56,39.25,0.83,255,0.6257324840764331,Increase
9722,49,31.55,65.13,1.41,481,0.48441578381698147,Increase
1557,68,89.78,35.66,2.11,479,2.517666853617499,Decrease
5809,89,60.86,41.39,2.22,232,1.4704034791012321,Decrease
7319,45,65.94,23.88,1.63,231,2.7613065326633164,Decrease
2459,30,44.12,98.77,1.14,353,0.4466943403867571,Increase
9004,57,55.74,12.53,2.18,494,4.448523543495611,Decrease
2027,29,40.4,18.82,1.08,213,2.146652497343252,Maintain
2775,55,61.06,28.61,1.2,233,2.1342188046137713,Maintain
8042,27,90.05,23.47,1.75,223,3.8368129527055816,Decrease
2554,59,35.98,95.81,0.62,431,0.37553491284834567,Increase
4391,14,47.71,49.85,0.87,491,0.9570712136409227,Maintain
9790,71,62.2,54.36,1.33,330,1.144223693892568,Maintain
1535,48,7.81,98.14,1.93,411,0.07958019156307315,Increase
6912,19,40.77,65.34,0.81,125,0.6239669421487604,Maintain
7060,27,10.2,52.03,2.09,199,0.19604074572362096,Maintain
2305,28,27.29,63.18,0.67,91,0.431940487496043,Maintain
7423,35,84.02,5.18,1.9,252,16.22007722007722,Decrease
8907,39,85.25,8.1,0.68,310,10.524691358024691,Maintain
5761,88,48.62,79.41,0.56,473,0.612265457750913,Increase
2842,47,42.41,94.41,1.06,367,0.4492108886770469,Increase
3897,94,89.43,17.61,1.09,453,5.0783645655877345,Maintain
8603,10,77.17,95.35,1.18,193,0.8093340325117987,Maintain
2495,54,52.11,55.67,1.54,131,0.936051733429136,Maintain
5178,26,77.85,86.34,0.84,274,0.9016678248783877,Maintain
1309,53,34.45,30.76,2.26,264,1.119960988296489,Decrease
3739,75,94.03,65.09,0.63,155,1.4446151482562606,Maintain
2020,88,26.51,55.06,1.58,468,0.48147475481293134,Increase
1375,40,95.29,23.54,2.26,258,4.048003398470689,Decrease
9575,52,67.58,70.0,0.59,497,0.9654285714285714,Maintain
6418,19,97.58,38.68,1.61,246,2.5227507755946226,Decrease
8525,87,92.72,30.69,1.0,360,3.0211795373085693,Maintain
4407,47,9.72,21.68,1.69,389,0.448339483394834,Increase
6503,47,36.83,13.81,0.77,436,2.6669080376538736,Maintain
9525,25,47.35,9.7,1.29,124,4.881443298969073,Maintain
1807,99,72.28,74.0,0.8,221,0.9767567567567568,Maintain
9077,24,66.04,6.51,1.89,130,10.144393241167435,Decrease
6692,17,86.19,78.99,0.66,285,1.091150778579567,Maintain
1617,49,82.67,24.84,0.56,116,3.328099838969404,Increase
8985,44,25.82,21.51,1.88,373,1.2003719200371918,Decrease
9027,89,18.51,54.4,1.33,430,0.3402573529411765,Increase
9862,73,20.59,76.47,1.8,249,0.2692559173532104,Increase
7372,37,79.72,80.0,1.51,25,0.9964999999999999,Maintain
2547,15,78.05,24.09,1.36,61,3.2399335823993356,Maintain
5729,21,97.67,67.92,1.12,7,1.43801531213192,Maintain
5201,62,56.76,42.33,1.77,11,1.3408929836995038,Decrease
8287,8,82.92,10.48,1.53,497,7.912213740458015,Decrease
1346,65,74.55,60.73,0.75,281,1.227564630330973,Maintain
9636,83,43.08,39.36,1.08,212,1.0945121951219512,Maintain
5158,31,17.97,76.26,1.23,29,0.2356412273800157,Maintain
6878,89,21.33,12.22,2.27,203,1.745499181669394,Decrease
5626,92,46.39,83.99,2.2,172,0.5523276580545303,Maintain
4606,44,41.53,76.94,2.19,324,0.5397712503249286,Increase
2740,80,46.92,41.99,1.74,181,1.117408906882591,Decrease
4609,2,21.2,49.03,1.12,449,0.43238833367326124,Increase
3754,40,47.77,25.19,1.87,231,1.8963874553394204,Decrease
6441,68,44.18,62.54,1.87,211,0.7064278861528622,Maintain
8353,67,9.22,29.97,1.17,356,0.307640974307641,Increase
4556,84,58.57,82.34,0.59,496,0.7113189215448141,Increase
1270,62,52.58,78.46,1.84,45,0.6701503951057864,Maintain
7329,76,97.26,32.03,1.61,45,3.0365282547611616,Decrease
5502,40,66.62,6.09,0.58,206,10.939244663382595,Increase
5067,98,62.78,36.91,2.38,422,1.700894066648605,Decrease
2416,1,66.97,14.36,0.56,212,4.663649025069638,Maintain
7508,1,25.12,14.04,1.7,440,1.7891737891737893,Decrease
6971,64,51.89,69.49,1.59,408,0.7467261476471435,Increase
9121,17,54.17,24.79,0.94,422,2.1851553045582897,Maintain
7203,31,32.81,59.01,0.89,484,0.5560074563633283,Increase
6668,1,23.19,88.75,1.83,50,0.26129577464788734,Maintain
1607,48,38.71,50.28,2.3,184,0.7698886237072394,Maintain
2742,42,80.16,76.4,1.38,363,1.0492146596858638,Maintain
7813,85,25.68,95.85,0.51,436,0.26791862284820034,Increase
9048,50,33.27,19.12,1.6,418,1.7400627615062763,Decrease
8186,86,72.73,70.64,1.55,448,1.0295866364665913,Maintain
9343,59,25.7,56.3,1.91,248,0.45648312611012437,Increase
4954,27,8.21,30.97,1.64,273,0.2650952534711011,Increase
7099,97,20.67,59.97,1.31,184,0.34467233616808407,Maintain
6928,92,19.1,77.43,2.1,429,0.24667441560118816,Increase
8768,79,80.69,86.82,2.16,465,0.9293941488136375,Maintain
4683,15,70.49,7.53,0.71,219,9.361221779548472,Maintain
1941,26,28.6,76.04,0.95,179,0.37611783271962124,Maintain
4303,76,76.49,90.07,2.15,275,0.849228377928278,Increase
1761,53,22.68,26.04,2.34,437,0.8709677419354839,Increase
3463,42,93.7,14.11,1.22,312,6.640680368532956,Maintain
5939,93,74.71,14.85,2.41,243,5.03097643097643,Decrease
1750,24,77.07,26.39,0.82,10,2.9204244031830235,Maintain
7052,51,81.54,12.53,2.25,278,6.50758180367119,Decrease
8445,15,98.3,70.32,2.25,495,1.3978953356086463,Decrease
9850,75,71.05,23.34,2.39,361,3.0441302485004282,Decrease
5641,95,43.15,53.59,1.69,467,0.8051875349878708,Increase
5087,42,13.83,13.76,2.36,365,1.0050872093023255,Maintain
4639,56,82.87,91.01,1.32,488,0.910559279200088,Maintain
5216,71,98.42,65.77,1.68,32,1.496426942374943,Decrease
9753,2,18.84,43.15,1.59,478,0.43661645422943224,Increase
3058,97,95.55,65.12,1.91,414,1.4672911547911547,Decrease
2977,41,8.58,57.02,1.7,100,0.15047351806383724,Maintain
6869,56,41.01,16.25,1.93,246,2.5236923076923077,Decrease
7695,53,80.12,69.77,1.6,359,1.1483445606994411,Decrease
5345,43,49.03,82.01,1.91,229,0.5978539202536276,Maintain
4119,43,62.25,91.55,2.05,187,0.6799563080283998,Maintain
6834,93,81.85,81.88,0.75,187,0.9996336101612115,Maintain
9438,61,31.47,73.01,1.37,273,0.43103684426790845,Increase
1205,98,26.46,52.96,1.97,197,0.49962235649546827,Maintain
7579,82,29.48,79.64,0.72,209,0.3701657458563536,Maintain
2639,76,75.6,93.44,2.34,489,0.8090753424657534,Increase
1577,65,96.88,83.96,0.85,484,1.1538828013339686,Maintain
6454,6,34.37,44.16,0.97,368,0.7783061594202899,Increase
7293,33,40.16,53.73,2.47,483,0.7474409082449284,Increase
8325,38,62.5,90.6,1.91,335,0.6898454746136866,Increase
4554,55,26.68,16.8,1.46,213,1.588095238095238,Maintain
8371,45,34.95,14.07,0.57,103,2.4840085287846483,Maintain
2254,34,94.17,58.47,2.06,100,1.6105695228322217,Decrease
5387,47,80.23,48.56,1.06,149,1.652182866556837,Maintain
3882,79,18.2,31.03,1.5,277,0.5865291653238801,Increase
7732,27,93.8,57.75,1.01,332,1.6242424242424243,Maintain
4836,71,38.16,34.07,2.13,4,1.120046962136777,Decrease
6501,28,38.77,95.0,2.26,489,0.40810526315789475,Increase
3437,70,16.15,10.83,1.62,412,1.4912280701754383,Decrease
5530,60,76.02,55.42,1.21,385,1.3717069649945868,Maintain
9707,73,92.56,26.1,2.39,53,3.546360153256705,Decrease
7927,85,18.52,58.76,2.11,490,0.3151803948264125,Increase
6099,46,85.61,93.34,0.7,281,0.9171844868223697,Maintain
1774,61,36.05,11.8,1.53,456,3.0550847457627115,Decrease
5394,99,84.65,16.7,1.64,172,5.068862275449102,Decrease
8387,87,23.53,86.71,0.68,92,0.2713643178410795,Increase
1955,18,94.89,56.95,2.36,496,1.666198419666374,Decrease
6234,18,83.96,72.91,1.1,12,1.1515567137566862,Maintain
6693,99,74.1,38.37,0.73,62,1.931196247068022,Maintain
9956,73,10.95,97.59,1.77,348,0.11220411927451582,Increase
1710,76,49.29,48.68,2.49,449,1.01253081347576,Maintain
7963,73,92.47,82.39,2.31,93,1.1223449447748512,Decrease
1161,26,35.48,70.69,2.44,212,0.501909746781723,Maintain
5768,27,37.74,96.26,1.74,398,0.3920631622688552,Increase
9316,52,60.24,18.95,1.41,353,3.1788918205804753,Maintain
9232,67,13.83,40.76,1.79,423,0.33930323846908733,Increase
2917,83,89.93,26.39,2.42,113,3.407730200833649,Decrease
1689,4,44.53,97.83,1.7,415,0.4551773484616171,Increase
8518,39,64.04,64.76,2.43,499,0.9888820259419395,Maintain
1195,91,57.11,20.78,1.47,477,2.7483156881616937,Maintain
